,id,following,1_@EsteeLauder,2_@dermalogica,3_@Neutrogena,4_@cerave,5_@SkinCeuticals,n_brand_following
19014,1565679768019898368,1,1,0,0,0,0,1
19015,1571454399687585792,1,1,0,0,0,0,1
19016,1572200905688088576,1,1,0,0,0,0,1
19017,1572212055985340422,1,1,0,0,0,0,1
19018,97962125,1,1,0,0,0,0,1
19019,1184225838990012416,1,1,0,0,0,0,1
19020,1572243618471215104,1,1,0,0,0,0,1
19021,189843,1,1,0,0,0,0,1
19022,1572283366409474048,1,1,0,0,0,0,1
19023,2503730666,1,1,0,0,0,0,1
19024,717728947203653632,1,1,0,0,0,0,1
19025,1570530401654870017,1,1,0,0,0,0,1
19026,1224825841,1,1,0,0,0,0,1
19027,2531199356,1,1,0,0,0,0,1
19028,1572328565370232834,1,1,0,0,0,0,1
19029,1572342044781158403,1,1,0,0,0,0,1
19030,1572340782891163648,1,1,0,0,0,0,1
19031,1572347307932229638,1,1,0,0,0,0,1
19032,1572357360831676427,1,1,0,0,0,0,1
19033,1571320730167709698,1,1,0,0,0,0,1
19034,3014306194,1,1,0,0,0,0,1
19035,1513054826799984640,1,1,0,0,0,0,1
19036,1572688219375902722,1,1,0,0,0,0,1
19037,1572713101333512194,1,1,0,0,0,0,1
19038,1514602278,1,1,0,0,0,0,1
19039,608246863,1,1,0,0,0,0,1
19040,1544274817548894208,1,1,0,0,0,0,1
19041,1572788539825463297,1,1,0,0,0,0,1
19042,1563421409313169408,1,1,0,0,0,0,1
19043,1536607286441164800,1,1,0,0,0,0,1
19044,1572802064136409088,1,1,0,0,0,0,1
19045,238295370,1,1,0,0,0,0,1
19046,884757729318981634,1,1,0,0,0,0,1
19047,1568249165792026630,1,1,0,0,0,0,1
19048,876037556,1,1,0,0,0,0,1
19049,1569769649629446145,1,1,0,0,0,0,1
19050,1568711318957326336,1,1,0,0,0,0,1
19051,1022611121671352320,1,1,0,0,0,0,1
19052,1356124139921149954,1,1,0,0,0,0,1
19053,1572181965637312512,1,1,0,0,0,0,1
19054,1474350083990822916,1,1,0,0,0,0,1
19055,1572893147784421378,1,1,0,0,0,0,1
19056,1572702152002347009,1,1,0,0,0,0,1
19057,69972846,1,1,0,0,0,0,1
19058,2984524910,1,1,0,0,0,0,1
19059,1168911250098728960,1,1,0,0,0,0,1
19060,1572573039824408578,1,1,0,0,0,0,1
19061,1572592504008212481,1,1,0,0,0,0,1
19062,591653922,1,1,0,0,0,0,1
19063,1572343560011128839,1,1,0,0,0,0,1
19064,1422295691301433348,1,1,0,0,0,0,1
19065,1008012321690710016,1,1,0,0,0,0,1
19066,1572429479020044289,1,1,0,0,0,0,1
19067,1572621828211843080,1,1,0,0,0,0,1
19068,1529915148848222212,1,1,0,0,0,0,1
19069,418863428,1,1,0,0,0,0,1
19070,1274469675896840204,1,1,0,0,0,0,1
19071,1572635653292294144,1,1,0,0,0,0,1
19072,1487653326640627712,1,1,0,0,0,0,1
19073,1156795595555651585,1,1,0,0,0,0,1
19074,3308602775,1,1,0,0,0,0,1
19075,1572662695262060544,1,1,0,0,0,0,1
19076,1572669797522874370,1,1,0,0,0,0,1
19077,1312600215019499523,1,1,0,0,0,0,1
19078,1658318023,1,1,0,0,0,0,1
19079,1567651169706688514,1,1,0,0,0,0,1
19080,1566790264114610178,1,1,0,0,0,0,1
19081,1576662919135338500,1,1,0,0,0,0,1
19082,1477217200620593154,1,0,1,0,0,0,1
19083,754897215735279616,1,0,1,0,0,0,1
19084,1476994942362861576,1,0,1,0,0,0,1
19085,1616337948,1,0,1,0,0,0,1
19086,1477067731874861057,1,0,1,0,0,0,1
19087,1477066227713331203,1,0,1,0,0,0,1
19088,301838693,1,0,1,0,0,0,1
19089,1471173487243022341,1,0,1,0,0,0,1
19090,4893833008,1,0,1,0,0,0,1
19091,1473012085630111749,1,0,1,0,0,0,1
19092,83665506,1,0,1,0,0,0,1
19093,1381511293690126336,1,0,1,0,0,0,1
19094,1477254743391186944,1,0,1,0,0,0,1
19095,259196529,1,0,1,0,0,0,1
19096,1476705447361097736,1,0,1,0,0,0,1
19097,1477301566172446724,1,0,1,0,0,0,1
19098,1467901269855637510,1,0,1,0,0,0,1
19099,1138609004295413760,1,0,1,0,0,0,1
19100,377737964,1,0,1,0,0,0,1
19101,81451529,1,0,1,0,0,0,1
19102,1280332710641381376,1,0,1,0,0,0,1
19103,1204556796498628610,1,0,1,0,0,0,1
19104,1733798400,1,0,1,0,0,0,1
19105,1408429016323813378,1,0,1,0,0,0,1
19106,1476935960898244624,1,0,1,0,0,0,1
19107,148147963,1,0,1,0,0,0,1
19108,475344371,1,0,1,0,0,0,1
19109,1476558091768385542,1,0,1,0,0,0,1
19110,1476575849377718277,1,0,1,0,0,0,1
19111,1476372403643105282,1,0,1,0,0,0,1
19112,1369674738902003714,1,0,1,0,0,0,1
19113,1425879132789952522,1,0,1,0,0,0,1
19114,1409225221404606468,1,0,1,0,0,0,1
19115,175437164,1,0,1,0,0,0,1
19116,733972760,1,0,1,0,0,0,1
19117,1430195817063780357,1,0,1,0,0,0,1
19118,1476713074409230339,1,0,1,0,0,0,1
19119,1476730791786807297,1,0,1,0,0,0,1
19120,1334377189140213760,1,0,1,0,0,0,1
19121,21149380,1,0,1,0,0,0,1
19122,1091629038249168902,1,0,1,0,0,0,1
19123,1476822451149582340,1,0,1,0,0,0,1
19124,1403287189644099585,1,0,1,0,0,0,1
19125,1093421797582753793,1,0,1,0,0,0,1
19126,1477403372865179651,1,0,1,0,0,0,1
19127,1477371127110553611,1,0,1,0,0,0,1
19128,2274143612,1,0,1,0,0,0,1
19129,1207513864637538305,1,0,1,0,0,0,1
19130,1478102896394702849,1,0,1,0,0,0,1
19131,1255555919800348672,1,0,1,0,0,0,1
19132,49456397,1,0,1,0,0,0,1
19133,32675295,1,0,1,0,0,0,1
19134,1438227699659595780,1,0,1,0,0,0,1
19135,20058411,1,0,1,0,0,0,1
19136,1478183714572189696,1,0,1,0,0,0,1
19137,1360952430784036871,1,0,1,0,0,0,1
19138,2816448773,1,0,1,0,0,0,1
19139,1258420968797634560,1,0,1,0,0,0,1
19140,3162529484,1,0,1,0,0,0,1
19141,1478265190382641152,1,0,1,0,0,0,1
19142,188762721,1,0,1,0,0,0,1
19143,1478278033899327490,1,0,1,0,0,0,1
19144,1478273479099273218,1,0,1,0,0,0,1
19145,1478298602304794625,1,0,1,0,0,0,1
19146,1472236542605279232,1,0,1,0,0,0,1
19147,1478327492884803586,1,0,1,0,0,0,1
19148,1433974384486649862,1,0,1,0,0,0,1
19149,1478092319568109572,1,0,1,0,0,0,1
19150,1478054922000257027,1,0,1,0,0,0,1
19151,1477487381150380032,1,0,1,0,0,0,1
19152,1191196129175588864,1,0,1,0,0,0,1
19153,1381779858582290438,1,0,1,0,0,0,1
19154,1477533469873946626,1,0,1,0,0,0,1
19155,25445958,1,0,1,0,0,0,1
19156,1477669528196857859,1,0,1,0,0,0,1
19157,329480225,1,0,1,0,0,0,1
19158,1477727248203628544,1,0,1,0,0,0,1
19159,1477758171531780096,1,0,1,0,0,0,1
19160,1190386250064310272,1,0,1,0,0,0,1
19161,1477788638704504833,1,0,1,0,0,0,1
19162,1432034445293408256,1,0,1,0,0,0,1
19163,1477829382249107458,1,0,1,0,0,0,1
19164,1477839233247154181,1,0,1,0,0,0,1
19165,1477879058348269569,1,0,1,0,0,0,1
19166,1459780381146636301,1,0,1,0,0,0,1
19167,856933279483797504,1,0,1,0,0,0,1
19168,1477974852988547075,1,0,1,0,0,0,1
19169,3083803488,1,0,1,0,0,0,1
19170,1455889965649473550,1,0,1,0,0,0,1
19171,1478014552558247941,1,0,1,0,0,0,1
19172,1406932253297430532,1,0,1,0,0,0,1
19173,1476494869505789956,1,0,1,0,0,0,1
19174,1475162041791164418,1,0,1,0,0,0,1
19175,1270260130806992901,1,0,1,0,0,0,1
19176,824479516387082240,1,0,1,0,0,0,1
19177,23901020,1,0,1,0,0,0,1
19178,242444203,1,0,1,0,0,0,1
19179,2179035062,1,0,1,0,0,0,1
19180,1475445043368390660,1,0,1,0,0,0,1
19181,1475472898563391492,1,0,1,0,0,0,1
19182,1108773554848448512,1,0,1,0,0,0,1
19183,18814229,1,0,1,0,0,0,1
19184,121222208,1,0,1,0,0,0,1
19185,1473239798051745792,1,0,1,0,0,0,1
19186,368109758,1,0,1,0,0,0,1
19187,1475524150877818887,1,0,1,0,0,0,1
19188,1475505511089033221,1,0,1,0,0,0,1
19189,227938453,1,0,1,0,0,0,1
19190,239244951,1,0,1,0,0,0,1
19191,1297738456240500736,1,0,1,0,0,0,1
19192,1475671064629891074,1,0,1,0,0,0,1
19193,825888075997929472,1,0,1,0,0,0,1
19194,4852730712,1,0,1,0,0,0,1
19195,1470482549013110794,1,0,1,0,0,0,1
19196,30184128,1,0,1,0,0,0,1
19197,1475691765193715717,1,0,1,0,0,0,1
19198,1358673454527090688,1,0,1,0,0,0,1
19199,880916413,1,0,1,0,0,0,1
19200,1126860048444137472,1,0,1,0,0,0,1
19201,1471153676840587275,1,0,1,0,0,0,1
19202,1474869955195723778,1,0,1,0,0,0,1
19203,1474952251806519301,1,0,1,0,0,0,1
19204,804898164490833920,1,0,1,0,0,0,1
19205,1475016051205148672,1,0,1,0,0,0,1
19206,1475053687785541640,1,0,1,0,0,0,1
19207,1445134137657118722,1,0,1,0,0,0,1
19208,1475134074851368960,1,0,1,0,0,0,1
19209,23629372,1,0,1,0,0,0,1
19210,1162342400183848962,1,0,1,0,0,0,1
19211,1475171974523457536,1,0,1,0,0,0,1
19212,214742713,1,0,1,0,0,0,1
19213,1474824168046796802,1,0,1,0,0,0,1
19214,3158052312,1,0,1,0,0,0,1
19215,93460590,1,0,1,0,0,0,1
19216,1411555003651682307,1,0,1,0,0,0,1
19217,573957700,1,0,1,0,0,0,1
19218,1475676083001475074,1,0,1,0,0,0,1
19219,1336087345834037248,1,0,1,0,0,0,1
19220,1476457774816972802,1,0,1,0,0,0,1
19221,2907796641,1,0,1,0,0,0,1
19222,1476234671310704644,1,0,1,0,0,0,1
19223,3349128568,1,0,1,0,0,0,1
19224,1476245449212321795,1,0,1,0,0,0,1
19225,138143743,1,0,1,0,0,0,1
19226,1367589397,1,0,1,0,0,0,1
19227,1470753054966300676,1,0,1,0,0,0,1
19228,3003081707,1,0,1,0,0,0,1
19229,1471534402010337284,1,0,1,0,0,0,1
19230,742566552558440448,1,0,1,0,0,0,1
19231,960084153608888320,1,0,1,0,0,0,1
19232,1077762417332011008,1,0,1,0,0,0,1
19233,1476303662368632832,1,0,1,0,0,0,1
19234,1476311671387865090,1,0,1,0,0,0,1
19235,2980826572,1,0,1,0,0,0,1
19236,1476388761797808134,1,0,1,0,0,0,1
19237,1476393512903987200,1,0,1,0,0,0,1
19238,1027691967348498432,1,0,1,0,0,0,1
19239,1476426791036276738,1,0,1,0,0,0,1
19240,1003109977,1,0,1,0,0,0,1
19241,1476198915385229319,1,0,1,0,0,0,1
19242,410457877,1,0,1,0,0,0,1
19243,120953506,1,0,1,0,0,0,1
19244,1273624855662006273,1,0,1,0,0,0,1
19245,1475759865045811200,1,0,1,0,0,0,1
19246,1475831091193778177,1,0,1,0,0,0,1
19247,1475843636852314115,1,0,1,0,0,0,1
19248,598596399,1,0,1,0,0,0,1
19249,449492643,1,0,1,0,0,0,1
19250,25374832,1,0,1,0,0,0,1
19251,64602294,1,0,1,0,0,0,1
19252,1466052287231582214,1,0,1,0,0,0,1
19253,1275882582807318532,1,0,1,0,0,0,1
19254,1306436886672670722,1,0,1,0,0,0,1
19255,194694866,1,0,1,0,0,0,1
19256,22584128,1,0,1,0,0,0,1
19257,1475972195209912326,1,0,1,0,0,0,1
19258,1475978907660791811,1,0,1,0,0,0,1
19259,1217303352276660225,1,0,1,0,0,0,1
19260,1467176405008011270,1,0,1,0,0,0,1
19261,4300121734,1,0,1,0,0,0,1
19262,1476051128399794177,1,0,1,0,0,0,1
19263,2712120732,1,0,1,0,0,0,1
19264,830877330621005826,1,0,1,0,0,0,1
19265,1105410584521039872,1,0,1,0,0,0,1
19266,885535449917214720,1,1,0,0,0,0,1
19267,1467347025179996161,1,0,1,0,0,0,1
19268,565499137,1,0,1,0,0,0,1
19269,174896241,1,0,1,0,0,0,1
19270,1481223604318703620,1,0,1,0,0,0,1
19271,896729785,1,0,1,0,0,0,1
19272,1418303800037752836,1,0,1,0,0,0,1
19273,26592222,1,0,1,0,0,0,1
19274,3189254173,1,0,1,0,0,0,1
19275,1452900849852698624,1,0,1,0,0,0,1
19276,1434925231,1,0,1,0,0,0,1
19277,1383885924178616320,1,0,1,0,0,0,1
19278,2752878422,1,0,1,0,0,0,1
19279,1481453106604871680,1,0,1,0,0,0,1
19280,1481468783122423809,1,0,1,0,0,0,1
19281,276380507,1,0,1,0,0,0,1
19282,813133380812275713,1,0,1,0,0,0,1
19283,1481557696285392900,1,0,1,0,0,0,1
19284,1481577207013285891,1,0,1,0,0,0,1
19285,1481584626300768256,1,0,1,0,0,0,1
19286,1393695668645023746,1,0,1,0,0,0,1
19287,951828798219022336,1,0,1,0,0,0,1
19288,607675267,1,0,1,0,0,0,1
19289,44773781,1,0,1,0,0,0,1
19290,1481017730652590080,1,0,1,0,0,0,1
19291,1349769057013215234,1,0,1,0,0,0,1
19292,1418153260964253698,1,0,1,0,0,0,1
19293,353787059,1,0,1,0,0,0,1
19294,1343676317162741762,1,0,1,0,0,0,1
19295,34369476,1,0,1,0,0,0,1
19296,1421994519487188992,1,0,1,0,0,0,1
19297,974196882,1,0,1,0,0,0,1
19298,1090312324181880832,1,0,1,0,0,0,1
19299,566472509,1,0,1,0,0,0,1
19300,1478827757639458822,1,0,1,0,0,0,1
19301,29881597,1,0,1,0,0,0,1
19302,1070146504684269569,1,0,1,0,0,0,1
19303,873020867676164097,1,0,1,0,0,0,1
19304,1480743667501608961,1,0,1,0,0,0,1
19305,1002457414568853504,1,0,1,0,0,0,1
19306,119260227,1,0,1,0,0,0,1
19307,1479160991200030728,1,0,1,0,0,0,1
19308,798081710,1,0,1,0,0,0,1
19309,1364795009887858689,1,0,1,0,0,0,1
19310,778396423989628928,1,0,1,0,0,0,1
19311,1481623690655801347,1,0,1,0,0,0,1
19312,1481623731994775555,1,0,1,0,0,0,1
19313,1481625119944593409,1,0,1,0,0,0,1
19314,927168854278713344,1,0,1,0,0,0,1
19315,1482171504163004420,1,0,1,0,0,0,1
19316,1482179222810599427,1,0,1,0,0,0,1
19317,1470064499327709187,1,0,1,0,0,0,1
19318,1482209103657197569,1,0,1,0,0,0,1
19319,1488634008,1,0,1,0,0,0,1
19320,1482234126409547778,1,0,1,0,0,0,1
19321,1446151227348291590,1,0,1,0,0,0,1
19322,1133972467188473856,1,0,1,0,0,0,1
19323,3964216713,1,0,1,0,0,0,1
19324,264381303,1,0,1,0,0,0,1
19325,798918264986419200,1,0,1,0,0,0,1
19326,1482399002901585921,1,0,1,0,0,0,1
19327,1085897552325738496,1,0,1,0,0,0,1
19328,1482410780259753997,1,0,1,0,0,0,1
19329,1482415283553853440,1,0,1,0,0,0,1
19330,1311910436023934976,1,0,1,0,0,0,1
19331,1482432265888186370,1,0,1,0,0,0,1
19332,1479744697882931201,1,0,1,0,0,0,1
19333,759456078165839872,1,0,1,0,0,0,1
19334,314020426,1,0,1,0,0,0,1
19335,1142805980486541313,1,0,1,0,0,0,1
19336,1182807199430529024,1,0,1,0,0,0,1
19337,1482085687688110080,1,0,1,0,0,0,1
19338,2951053770,1,0,1,0,0,0,1
19339,1405936080692682757,1,0,1,0,0,0,1
19340,1480598451633098753,1,0,1,0,0,0,1
19341,211563731,1,0,1,0,0,0,1
19342,1478921247249600513,1,0,1,0,0,0,1
19343,1478206190647582721,1,0,1,0,0,0,1
19344,515804699,1,0,1,0,0,0,1
19345,1481732869429026819,1,0,1,0,0,0,1
19346,1481851948282396672,1,0,1,0,0,0,1
19347,1478374791627345929,1,0,1,0,0,0,1
19348,1481885343871864836,1,0,1,0,0,0,1
19349,1481960372647219203,1,0,1,0,0,0,1
19350,1482004171121434627,1,0,1,0,0,0,1
19351,1482020170457657347,1,0,1,0,0,0,1
19352,321769008,1,0,1,0,0,0,1
19353,1147257360660013056,1,0,1,0,0,0,1
19354,876998083925557248,1,0,1,0,0,0,1
19355,618796628,1,0,1,0,0,0,1
19356,137472066,1,0,1,0,0,0,1
19357,1480584801807519746,1,0,1,0,0,0,1
19358,1480346974578778114,1,0,1,0,0,0,1
19359,1480549555800260614,1,0,1,0,0,0,1
19360,887819276278800388,1,0,1,0,0,0,1
19361,240075981,1,0,1,0,0,0,1
19362,1477427147350421505,1,0,1,0,0,0,1
19363,1477438340471345164,1,0,1,0,0,0,1
19364,138999399,1,0,1,0,0,0,1
19365,159712022,1,0,1,0,0,0,1
19366,447724554,1,0,1,0,0,0,1
19367,949197849849417728,1,0,1,0,0,0,1
19368,1264341253271019520,1,0,1,0,0,0,1
19369,1252939876649046017,1,0,1,0,0,0,1
19370,1479095422559952900,1,0,1,0,0,0,1
19371,1410636749911457792,1,0,1,0,0,0,1
19372,1478455265846566916,1,0,1,0,0,0,1
19373,103891398,1,0,1,0,0,0,1
19374,1353135236352143360,1,0,1,0,0,0,1
19375,945820114288611329,1,0,1,0,0,0,1
19376,247452851,1,0,1,0,0,0,1
19377,456374320,1,0,1,0,0,0,1
19378,1478295227869720579,1,0,1,0,0,0,1
19379,2878738473,1,0,1,0,0,0,1
19380,825514086,1,0,1,0,0,0,1
19381,1478967434883346434,1,0,1,0,0,0,1
19382,999278138818314241,1,0,1,0,0,0,1
19383,1478952973732483073,1,0,1,0,0,0,1
19384,1174095224848732161,1,0,1,0,0,0,1
19385,1478424241703956480,1,0,1,0,0,0,1
19386,47621637,1,0,1,0,0,0,1
19387,400741861,1,0,1,0,0,0,1
19388,1260838051431034880,1,0,1,0,0,0,1
19389,1477069040703229953,1,0,1,0,0,0,1
19390,1478493398533382149,1,0,1,0,0,0,1
19391,1384394377947017217,1,0,1,0,0,0,1
19392,1478334661202001920,1,0,1,0,0,0,1
19393,1319474079099834369,1,0,1,0,0,0,1
19394,1478705687865675777,1,0,1,0,0,0,1
19395,92462655,1,0,1,0,0,0,1
19396,785365418827321344,1,0,1,0,0,0,1
19397,1478828883558473732,1,0,1,0,0,0,1
19398,1478858038781956096,1,0,1,0,0,0,1
19399,1478893926270611456,1,0,1,0,0,0,1
19400,1478901835842916356,1,0,1,0,0,0,1
19401,1476756427150610444,1,0,1,0,0,0,1
19402,1478941049389297671,1,0,1,0,0,0,1
19403,826649785067241473,1,0,1,0,0,0,1
19404,142612251,1,0,1,0,0,0,1
19405,577722692,1,0,1,0,0,0,1
19406,25626323,1,0,1,0,0,0,1
19407,1478398684580753420,1,0,1,0,0,0,1
19408,1479886207773556743,1,0,1,0,0,0,1
19409,1048417979204026376,1,0,1,0,0,0,1
19410,1445147778787823635,1,0,1,0,0,0,1
19411,129044975,1,0,1,0,0,0,1
19412,1354466054060318722,1,0,1,0,0,0,1
19413,1480046767848755202,1,0,1,0,0,0,1
19414,46089953,1,0,1,0,0,0,1
19415,1480070809431384065,1,0,1,0,0,0,1
19416,1456218033031057408,1,0,1,0,0,0,1
19417,1480217437127659525,1,0,1,0,0,0,1
19418,2320762781,1,0,1,0,0,0,1
19419,265057934,1,0,1,0,0,0,1
19420,1239587185759850501,1,0,1,0,0,0,1
19421,1480340143961739268,1,0,1,0,0,0,1
19422,43313341,1,0,1,0,0,0,1
19423,1472211518121025538,1,0,1,0,0,0,1
19424,1480443855791034371,1,0,1,0,0,0,1
19425,3657226775,1,0,1,0,0,0,1
19426,68339456,1,0,1,0,0,0,1
19427,422275479,1,0,1,0,0,0,1
19428,2700371051,1,0,1,0,0,0,1
19429,871777879,1,0,1,0,0,0,1
19430,372646768,1,0,1,0,0,0,1
19431,1443161684445589504,1,0,1,0,0,0,1
19432,1361926514963607553,1,0,1,0,0,0,1
19433,1479513527996059650,1,0,1,0,0,0,1
19434,1479569540061220866,1,0,1,0,0,0,1
19435,4584221776,1,0,1,0,0,0,1
19436,1479601109325029376,1,0,1,0,0,0,1
19437,1478885754562621441,1,0,1,0,0,0,1
19438,547808503,1,0,1,0,0,0,1
19439,1301114124043202561,1,0,1,0,0,0,1
19440,948176133715103744,1,0,1,0,0,0,1
19441,1661504035,1,0,1,0,0,0,1
19442,1594959908,1,0,1,0,0,0,1
19443,327174077,1,0,1,0,0,0,1
19444,3010528415,1,0,1,0,0,0,1
19445,1378929250833625092,1,0,1,0,0,0,1
19446,1479704991879290880,1,0,1,0,0,0,1
19447,41066372,1,0,1,0,0,0,1
19448,1453000686157844497,1,0,1,0,0,0,1
19449,1423834119226658816,1,0,1,0,0,0,1
19450,1474828772893511682,1,0,1,0,0,0,1
19451,1423995916193779725,1,0,1,0,0,0,1
19452,1578002176261390337,1,1,0,0,0,0,1
19453,1206239988699910145,1,1,0,0,0,0,1
19454,1564713776909369344,1,1,0,0,0,0,1
19455,1577715755277328384,1,1,0,0,0,0,1
19456,1015582743239856128,1,1,0,0,0,0,1
19457,1191813900704141312,1,1,0,0,0,0,1
19458,1577934183690866689,1,1,0,0,0,0,1
19459,3241152257,1,1,0,0,0,0,1
19460,879370839665377280,1,1,0,0,0,0,1
19461,1578002436643442690,1,1,0,0,0,0,1
19462,1578026120359735297,1,1,0,0,0,0,1
19463,1373523939348127748,1,0,1,0,0,0,1
19464,1145604375693234177,1,1,0,0,0,0,1
19465,1578069917928136726,1,1,0,0,0,0,1
19466,280444604,1,1,0,0,0,0,1
19467,432559477,1,1,0,0,0,0,1
19468,1439621004498771970,1,1,0,0,0,0,1
19469,1578082465935020032,1,1,0,0,0,0,1
19470,1578088062998962176,1,1,0,0,0,0,1
19471,1561971054134046721,1,1,0,0,0,0,1
19472,929590724,1,1,0,0,0,0,1
19473,1577810639963070465,1,1,0,0,0,0,1
19474,1577852739698450432,1,1,0,0,0,0,1
19475,1577835092868624384,1,1,0,0,0,0,1
19476,1538558707109400577,1,1,0,0,0,0,1
19477,1464945459328335872,1,1,0,0,0,0,1
19478,1577711927597449216,1,1,0,0,0,0,1
19479,1577721676544053281,1,1,0,0,0,0,1
19480,1577725445839134720,1,1,0,0,0,0,1
19481,1539229849411276804,1,1,0,0,0,0,1
19482,1577727186748215296,1,1,0,0,0,0,1
19483,911357096,1,1,0,0,0,0,1
19484,774892242519613440,1,1,0,0,0,0,1
19485,1577736848549580802,1,1,0,0,0,0,1
19486,1577744583881940993,1,1,0,0,0,0,1
19487,1546535952977469441,1,1,0,0,0,0,1
19488,1577765439773544457,1,1,0,0,0,0,1
19489,613507730,1,1,0,0,0,0,1
19490,1227728096759091202,1,1,0,0,0,0,1
19491,1577802042185228288,1,1,0,0,0,0,1
19492,1577811868722208768,1,1,0,0,0,0,1
19493,1577821451574353920,1,1,0,0,0,0,1
19494,515981174,1,1,0,0,0,0,1
19495,1576018999607017475,1,1,0,0,0,0,1
19496,1578099518758961153,1,1,0,0,0,0,1
19497,89023725,1,1,0,0,0,0,1
19498,1047822489903136768,1,1,0,0,0,0,1
19499,1440810269475631113,1,1,0,0,0,0,1
19500,1578394744614309891,1,1,0,0,0,0,1
19501,1530986613802577921,1,1,0,0,0,0,1
19502,1560523814706073602,1,1,0,0,0,0,1
19503,1578434883537494018,1,1,0,0,0,0,1
19504,1337193620324163586,1,1,0,0,0,0,1
19505,1578420082744737794,1,1,0,0,0,0,1
19506,1538731425540603904,1,1,0,0,0,0,1
19507,2691719728,1,1,0,0,0,0,1
19508,1578488999173406721,1,1,0,0,0,0,1
19509,1578506223963369472,1,1,0,0,0,0,1
19510,1578392721458331649,1,1,0,0,0,0,1
19511,1578527608404381697,1,1,0,0,0,0,1
19512,707754662,1,1,0,0,0,0,1
19513,1345488446165450753,1,1,0,0,0,0,1
19514,1522905400017891329,1,1,0,0,0,0,1
19515,1576029514182066176,1,1,0,0,0,0,1
19516,1332928406531567616,1,1,0,0,0,0,1
19517,1275137120567508992,1,1,0,0,0,0,1
19518,336772354,1,1,0,0,0,0,1
19519,1578381606808592387,1,1,0,0,0,0,1
19520,1577649268218859520,1,1,0,0,0,0,1
19521,1577745125761073314,1,1,0,0,0,0,1
19522,1578346611377426435,1,1,0,0,0,0,1
19523,1201537550453633024,1,1,0,0,0,0,1
19524,1567863770256658432,1,1,0,0,0,0,1
19525,1578104925758054400,1,1,0,0,0,0,1
19526,3947472615,1,1,0,0,0,0,1
19527,1428729714198331398,1,1,0,0,0,0,1
19528,850201111545864192,1,1,0,0,0,0,1
19529,1578188074739240965,1,1,0,0,0,0,1
19530,762738984,1,1,0,0,0,0,1
19531,1438918387980197890,1,1,0,0,0,0,1
19532,1578221769420591105,1,1,0,0,0,0,1
19533,840224059,1,1,0,0,0,0,1
19534,1578243984928956419,1,1,0,0,0,0,1
19535,1578252307963473920,1,1,0,0,0,0,1
19536,1570544614947409920,1,1,0,0,0,0,1
19537,1578304112927858689,1,1,0,0,0,0,1
19538,1578311157152206848,1,1,0,0,0,0,1
19539,1578329743404982277,1,1,0,0,0,0,1
19540,1578335226128109569,1,1,0,0,0,0,1
19541,1440994406291628033,1,1,0,0,0,0,1
19542,865609790285688832,1,1,0,0,0,0,1
19543,1554695357300367360,1,1,0,0,0,0,1
19544,2630149865,1,1,0,0,0,0,1
19545,1577162050287341569,1,1,0,0,0,0,1
19546,1569055486787612673,1,1,0,0,0,0,1
19547,44082215,1,1,0,0,0,0,1
19548,1233256294292656128,1,1,0,0,0,0,1
19549,1431667086288306178,1,1,0,0,0,0,1
19550,1577217904063528960,1,1,0,0,0,0,1
19551,1577225364199378947,1,1,0,0,0,0,1
19552,1577264671395962880,1,1,0,0,0,0,1
19553,1577264027188793344,1,1,0,0,0,0,1
19554,1455246716597424130,1,1,0,0,0,0,1
19555,1577303341587103745,1,1,0,0,0,0,1
19556,1577303349778685953,1,1,0,0,0,0,1
19557,1577310514190901249,1,1,0,0,0,0,1
19558,706381626473914368,1,1,0,0,0,0,1
19559,2653611378,1,1,0,0,0,0,1
19560,1577274969960194050,1,1,0,0,0,0,1
19561,1573632400143392768,1,1,0,0,0,0,1
19562,1556751955057418243,1,1,0,0,0,0,1
19563,1250240818226569216,1,1,0,0,0,0,1
19564,1577319070780854276,1,1,0,0,0,0,1
19565,1577170233571348480,1,1,0,0,0,0,1
19566,3417443368,1,1,0,0,0,0,1
19567,1564504854122602497,1,1,0,0,0,0,1
19568,245960623,1,1,0,0,0,0,1
19569,1576933143323455488,1,1,0,0,0,0,1
19570,1576936721001873414,1,1,0,0,0,0,1
19571,3340032335,1,1,0,0,0,0,1
19572,1331590357331668994,1,1,0,0,0,0,1
19573,1576990873551720448,1,1,0,0,0,0,1
19574,1575133532111785984,1,1,0,0,0,0,1
19575,1577006241519472645,1,1,0,0,0,0,1
19576,1577031303949582340,1,1,0,0,0,0,1
19577,1576316195464253442,1,1,0,0,0,0,1
19578,1577067911734124544,1,1,0,0,0,0,1
19579,1543950491989803008,1,1,0,0,0,0,1
19580,1577085612909367296,1,1,0,0,0,0,1
19581,1577088139251912704,1,1,0,0,0,0,1
19582,1577094205687693313,1,1,0,0,0,0,1
19583,1577114641733296129,1,1,0,0,0,0,1
19584,1506421402299211784,1,1,0,0,0,0,1
19585,1577153587830050817,1,1,0,0,0,0,1
19586,1577156788780257280,1,1,0,0,0,0,1
19587,369615413,1,1,0,0,0,0,1
19588,1417829824022806532,1,1,0,0,0,0,1
19589,1511412442735202304,1,1,0,0,0,0,1
19590,4122277847,1,1,0,0,0,0,1
19591,1487771662066110464,1,1,0,0,0,0,1
19592,1577344188852555776,1,1,0,0,0,0,1
19593,500684505,1,1,0,0,0,0,1
19594,1560816008759214086,1,1,0,0,0,0,1
